Node Number	Shear Elastic Strain (mm/mm)
28174	1.5443e-004
28175	1.4753e-004
28176	1.4147e-004
28177	1.3622e-004
28178	1.3178e-004
28179	1.2819e-004
28180	6.522e-004
28181	6.196e-004
28182	5.8086e-004
28183	5.3831e-004
28184	4.9458e-004
28185	4.5159e-004
28186	4.1071e-004
28187	3.728e-004
28188	3.3837e-004
28189	3.0765e-004
28190	2.8067e-004
28191	2.5728e-004
28192	2.3722e-004
28193	2.2015e-004
28194	2.0567e-004
28195	1.9338e-004
28196	1.8289e-004
28197	1.7388e-004
28198	1.661e-004
28199	1.2558e-004
28200	1.3747e-004
28201	1.1463e-004
28202	1.2937e-004
28203	1.0651e-004
28204	1.2259e-004
28205	1.0069e-004
28206	1.1708e-004
28207	9.6413e-005
28208	1.1266e-004
28209	9.3146e-005
28210	1.0911e-004
28211	9.0541e-005
28212	1.0621e-004
28213	8.838e-005
28214	1.0379e-004
28215	8.6523e-005
28216	1.0171e-004
28217	8.4882e-005
28218	9.9889e-005
28219	8.3403e-005
28220	9.8242e-005
28221	8.2048e-005
28222	9.6722e-005
28223	8.0795e-005
28224	9.5293e-005
28225	7.9628e-005
28226	9.3931e-005
28227	7.8538e-005
28228	9.2622e-005
28229	7.7517e-005
28230	9.1355e-005
28231	7.6559e-005
28232	9.0127e-005
28233	7.5655e-005
28234	8.8939e-005
28235	7.4799e-005
28236	8.7791e-005
28237	7.3983e-005
28238	8.6691e-005
28239	7.3199e-005
28240	8.5645e-005
28241	7.2438e-005
28242	8.4663e-005
28243	7.1694e-005
28244	8.3755e-005
28245	7.0962e-005
28246	8.2934e-005
28247	7.0238e-005
28248	8.221e-005
28249	6.9528e-005
28250	8.1587e-005
28251	6.8819e-005
28252	8.1075e-005
28253	6.8069e-005
28254	8.0649e-005
28255	6.6947e-005
28256	8.0689e-005
28257	1.4801e-004
28258	1.4694e-004
28259	1.4204e-004
28260	1.4075e-004
28261	1.375e-004
28262	1.38e-004
28263	1.3432e-004
28264	1.3777e-004
28265	1.3227e-004
28266	1.3878e-004
28267	1.3099e-004
28268	1.4028e-004
28269	1.302e-004
28270	1.4191e-004
28271	1.2969e-004
28272	1.435e-004
28273	1.2933e-004
28274	1.4496e-004
28275	1.2902e-004
28276	1.4627e-004
28277	1.2872e-004
28278	1.4741e-004
28279	1.2839e-004
28280	1.484e-004
28281	1.2802e-004
28282	1.4923e-004
28283	1.2759e-004
28284	1.4993e-004
28285	1.2711e-004
28286	1.5052e-004
28287	1.2659e-004
28288	1.5102e-004
28289	1.2604e-004
28290	1.5144e-004
28291	1.2547e-004
28292	1.5182e-004
28293	1.249e-004
28294	1.5216e-004
28295	1.2435e-004
28296	1.525e-004
28297	1.2385e-004
28298	1.5286e-004
28299	1.2341e-004
28300	1.5326e-004
28301	1.2306e-004
28302	1.5372e-004
28303	1.2285e-004
28304	1.5428e-004
28305	1.228e-004
28306	1.5495e-004
28307	1.2293e-004
28308	1.5576e-004
28309	1.2329e-004
28310	1.5673e-004
28311	1.2389e-004
28312	1.5772e-004
28313	1.2546e-004
28314	1.5804e-004
28315	-4.9767e-006
28316	1.6925e-003
28317	2.259e-003
28318	1.0052e-004
28319	-1.6952e-003
28320	-2.5247e-003
28321	-1.0165e-003
28322	-2.3933e-006
28323	8.2271e-004
28324	3.7922e-003
28325	8.0389e-005
28326	-5.1896e-004
28327	4.2667e-005
28328	-1.8458e-003
28329	2.323e-004
28330	-1.4847e-003
28331	-2.8384e-004
28332	-9.4584e-003
28333	8.7907e-006
28334	1.3306e-003
28335	3.5659e-003
28336	1.0187e-004
28337	-1.6199e-003
28338	-3.95e-003
28339	-1.2058e-004
28340	-2.0905e-004
28341	-2.7524e-004
28342	-3.2771e-004
28343	-3.6739e-004
28344	-3.9433e-004
28345	-4.0603e-004
28346	-3.9846e-004
28347	-3.6435e-004
28348	-2.9528e-004
28349	-1.7478e-004
28350	1.1119e-005
28351	2.897e-004
28352	8.2638e-004
28353	2.1577e-003
28354	-7.5101e-004
28355	-2.7026e-004
28356	-6.3189e-005
28357	6.537e-005
28358	1.4378e-004
28359	1.8952e-004
28360	2.1689e-004
28361	2.3215e-004
28362	2.3993e-004
28363	2.4216e-004
28364	2.3841e-004
28365	2.2841e-004
28366	2.0139e-004
28367	1.6061e-004
28368	-2.2659e-003
28369	3.8812e-003
28370	3.8589e-003
28371	3.7724e-003
28372	3.6174e-003
28373	3.4015e-003
28374	3.1313e-003
28375	2.815e-003
28376	2.4616e-003
28377	2.0806e-003
28378	1.6818e-003
28379	1.2752e-003
28380	8.7049e-004
28381	4.7745e-004
28382	1.0586e-004
28383	-2.3402e-004
28384	-5.309e-004
28385	-7.7159e-004
28386	-9.4023e-004
28387	-1.0118e-003
28388	-9.2042e-004
28389	-9.8355e-004
28390	-8.6719e-004
28391	-7.7646e-004
28392	-6.8963e-004
28393	-6.1571e-004
28394	-5.5161e-004
28395	-4.9601e-004
28396	-4.4664e-004
28397	-4.0158e-004
28398	-3.5918e-004
28399	-3.1806e-004
28400	-2.7751e-004
28401	-2.3609e-004
28402	-1.9488e-004
28403	-1.5117e-004
28404	-1.0821e-004
28405	-6.327e-005
28406	-1.8105e-005
28407	2.2936e-005
28408	6.8878e-005
28409	9.8696e-005
28410	1.3597e-004
28411	1.5048e-004
28412	1.6966e-004
28413	1.6614e-004
28414	1.774e-004
28415	1.8794e-004
28416	4.1798e-004
28417	-5.6698e-004
28418	-1.6619e-003
28419	-1.8228e-003
28420	-2.7397e-003
28421	-5.8664e-003
28422	-6.8928e-003
28423	-6.9179e-003
28424	-5.4072e-003
28425	-1.9712e-003
28426	6.1945e-004
28427	-7.1923e-005
28428	-6.9843e-004
28429	-4.8455e-004
28430	-5.6232e-004
28431	-5.3044e-004
28432	-4.8499e-004
28433	-4.5074e-004
28434	-3.8938e-004
28435	-3.3651e-004
28436	-2.7435e-004
28437	-2.137e-004
28438	-1.5224e-004
28439	-8.969e-005
28440	-2.6749e-005
28441	3.7729e-005
28442	1.0418e-004
28443	1.7365e-004
28444	2.4704e-004
28445	3.2519e-004
28446	4.0884e-004
28447	4.9767e-004
28448	5.9277e-004
28449	6.8584e-004
28450	7.9499e-004
28451	7.4858e-004
28452	7.8301e-004
28453	7.0273e-004
28454	5.4468e-004
28455	3.2981e-004
28456	6.8796e-005
28457	-2.3001e-004
28458	-5.5966e-004
28459	-9.1371e-004
28460	-1.2857e-003
28461	-1.6689e-003
28462	-2.0558e-003
28463	-2.4382e-003
28464	-2.8069e-003
28465	-3.1518e-003
28466	-3.4625e-003
28467	-3.7284e-003
28468	-3.9394e-003
28469	-4.0887e-003
28470	-4.181e-003
28471	9.6911e-005
28472	9.0694e-005
28473	6.3023e-005
28474	3.6937e-005
28475	3.0561e-005
28476	-2.0528e-005
28477	-7.3145e-005
28478	-1.3567e-004
28479	-2.0116e-004
28480	-2.6936e-004
28481	-3.395e-004
28482	-4.1105e-004
28483	-4.8249e-004
28484	-5.5056e-004
28485	-6.094e-004
28486	-6.4944e-004
28487	-6.5921e-004
28488	-6.2374e-004
28489	-4.6719e-004
28490	-4.4286e-004
28491	-4.1737e-004
28492	-3.9097e-004
28493	-3.6388e-004
28494	-3.3627e-004
28495	-3.083e-004
28496	-2.8011e-004
28497	-2.5181e-004
28498	-2.2348e-004
28499	-1.9521e-004
28500	-1.6704e-004
28501	-1.39e-004
28502	-1.111e-004
28503	-8.3373e-005
28504	-5.5907e-005
28505	-2.8866e-005
28506	-2.7773e-006
28507	2.1592e-005
28508	6.2259e-005
28509	8.9802e-005
28510	1.2214e-004
28511	1.5466e-004
28512	1.8894e-004
28513	2.2539e-004
28514	2.647e-004
28515	3.0758e-004
28516	3.5486e-004
28517	4.0768e-004
28518	4.6694e-004
28519	5.3575e-004
28520	6.0991e-004
28521	7.082e-004
28522	8.0384e-004
28523	9.407e-004
28524	1.082e-003
28525	1.2533e-003
28526	1.4746e-003
28527	1.6205e-003
28528	1.8609e-003
28529	1.7671e-003
28530	1.8145e-003
28531	1.4638e-003
28532	1.1783e-003
28533	6.1314e-004
28534	9.8723e-005
28535	-9.4671e-004
28536	-5.8091e-004
28537	1.2943e-003
28538	1.2545e-003
28539	1.2057e-003
28540	1.1344e-003
28541	1.0386e-003
28542	9.2797e-004
28543	8.1542e-004
28544	7.1306e-004
28545	6.2935e-004
28546	5.6834e-004
28547	5.2981e-004
28548	5.1005e-004
28549	5.0288e-004
28550	5.0086e-004
28551	4.9629e-004
28552	4.8208e-004
28553	4.5238e-004
28554	4.0343e-004
28555	3.3504e-004
28556	2.0395e-004
28557	1.9148e-004
28558	1.5909e-004
28559	1.2451e-004
28560	9.3167e-005
28561	6.887e-005
28562	5.3525e-005
28563	4.8545e-005
28564	5.4688e-005
28565	7.2285e-005
28566	1.0125e-004
28567	1.414e-004
28568	1.9148e-004
28569	2.5269e-004
28570	3.1933e-004
28571	3.9877e-004
28572	4.7689e-004
28573	5.6531e-004
28574	6.5175e-004
28575	7.283e-004
28576	8.146e-004
28577	8.4915e-004
28578	9.0716e-004
28579	8.554e-004
28580	8.0152e-004
28581	6.0433e-004
28582	3.775e-004
28583	-6.9362e-005
28584	-5.5953e-004
28585	-1.6245e-003
28586	-1.681e-003
28587	-1.7009e-003
28588	-1.6798e-003
28589	-1.6199e-003
28590	-1.5323e-003
28591	-1.4295e-003
28592	-1.3225e-003
28593	-1.2193e-003
28594	-1.1241e-003
28595	-1.0381e-003
28596	-9.6012e-004
28597	-8.8724e-004
28598	-8.1587e-004
28599	-7.4241e-004
28600	-6.6376e-004
28601	-5.7779e-004
28602	-4.8389e-004
28603	-3.8305e-004
28604	-2.4914e-004
28605	-2.3437e-004
28606	-2.0182e-004
28607	-1.7062e-004
28608	-1.4274e-004
28609	-1.2155e-004
28610	-1.0823e-004
28611	-1.0365e-004
28612	-1.0806e-004
28613	-1.2131e-004
28614	-1.4299e-004
28615	-1.7237e-004
28616	-2.087e-004
28617	-2.5015e-004
28618	-2.994e-004
28619	-3.4509e-004
28620	-4.0591e-004
28621	-4.4768e-004
28622	-5.113e-004
28623	-5.554e-004
28624	-5.4437e-004
28625	-6.9131e-004
28626	-9.6678e-005
28627	-6.6222e-004
28628	1.831e-003
28629	2.7428e-003
28630	4.4672e-003
28631	4.9724e-003
28632	6.8168e-003
28633	-1.1009e-003
28634	-8.9193e-004
28635	-2.0708e-004
28636	1.1449e-004
28637	4.4714e-005
28638	-3.2153e-004
28639	-1.7221e-004
28640	1.8642e-004
28641	2.8598e-004
28642	-7.3475e-005
28643	2.9686e-003
28644	-3.3063e-003
28645	9.861e-005
28646	5.222e-007
28647	-1.1125e-004
28648	-2.0245e-004
28649	-2.7257e-004
28650	-3.3268e-004
28651	-3.8277e-004
28652	-4.2339e-004
28653	-4.5276e-004
28654	-4.6737e-004
28655	-4.6192e-004
28656	-4.2762e-004
28657	-3.5497e-004
28658	-2.2421e-004
28659	-1.1623e-005
28660	3.1799e-004
28661	2.3255e-003
28662	1.5502e-004
28663	1.8539e-004
28664	2.0171e-004
28665	2.0149e-004
28666	1.9525e-004
28667	1.8394e-004
28668	1.6818e-004
28669	1.4604e-004
28670	1.1398e-004
28671	6.481e-005
28672	-1.0815e-005
28673	-1.3427e-004
28674	-3.3748e-004
28675	-6.6577e-004
28676	-2.5595e-003
28677	-1.711e-003
28678	1.5897e-003
28679	-1.163e-004
28680	-2.0723e-004
28681	-2.7493e-004
28682	-3.3035e-004
28683	-3.7372e-004
28684	-4.0539e-004
28685	-4.2318e-004
28686	-4.2303e-004
28687	-3.9891e-004
28688	-3.4093e-004
28689	-2.3997e-004
28690	-6.8533e-005
28691	1.65e-004
28692	6.4631e-004
28693	2.2604e-003
28694	-6.8982e-004
28695	-2.6011e-004
28696	-7.2632e-005
28697	5.5773e-005
28698	1.2805e-004
28699	1.7343e-004
28700	2.0031e-004
28701	2.1651e-004
28702	2.2568e-004
28703	2.2994e-004
28704	2.2853e-004
28705	2.2117e-004
28706	1.9626e-004
28707	1.5892e-004
28708	-2.4371e-003
28709	2.2977e-003
28710	2.3043e-003
28711	2.2724e-003
28712	2.1792e-003
28713	2.0209e-003
28714	1.8113e-003
28715	1.5704e-003
28716	1.318e-003
28717	1.071e-003
28718	8.4256e-004
28719	6.4189e-004
28720	4.7414e-004
28721	3.4074e-004
28722	2.3986e-004
28723	1.6693e-004
28724	1.1509e-004
28725	7.5503e-005
28726	3.772e-005
28727	-1.2167e-005
28728	-8.5834e-005
28729	-1.4386e-004
28730	-2.0514e-004
28731	-2.4905e-004
28732	-2.7763e-004
28733	-2.9314e-004
28734	-2.9671e-004
28735	-2.8948e-004
28736	-2.7252e-004
28737	-2.4688e-004
28738	-2.1361e-004
28739	-1.7343e-004
28740	-1.2772e-004
28741	-7.5589e-005
28742	-2.0789e-005
28743	4.1309e-005
28744	1.0325e-004
28745	1.7084e-004
28746	2.3948e-004
28747	3.0351e-004
28748	3.7582e-004
28749	4.2259e-004
28750	4.8485e-004
28751	5.0357e-004
28752	5.2276e-004
28753	4.8836e-004
28754	4.4066e-004
28755	3.371e-004
28756	1.9287e-004
28757	2.0017e-003
28758	2.7722e-003
28759	2.6665e-003
28760	7.253e-004
28761	-5.6617e-004
28762	-9.351e-004
28763	-4.1554e-004
28764	-7.5742e-004
28765	-5.9915e-004
28766	-5.515e-004
28767	-4.7989e-004
28768	-4.0155e-004
28769	-3.4138e-004
28770	-2.6887e-004
28771	-2.0682e-004
28772	-1.4248e-004
28773	-8.2577e-005
28774	-2.5606e-005
28775	2.7389e-005
28776	7.5438e-005
28777	1.1752e-004
28778	1.5238e-004
28779	1.7862e-004
28780	1.947e-004
28781	1.9887e-004
28782	1.8942e-004
28783	1.6318e-004
28784	1.1919e-004
28785	6.8474e-005
28786	-6.1974e-005
28787	-1.6692e-004
28788	-2.6843e-004
28789	-3.7079e-004
28790	-4.7933e-004
28791	-5.9961e-004
28792	-7.3663e-004
28793	-8.943e-004
28794	-1.0749e-003
28795	-1.2785e-003
28796	-1.5025e-003
28797	-1.7408e-003
28798	-1.9836e-003
28799	-2.2173e-003
28800	-2.4238e-003
28801	-2.5825e-003
28802	-2.6741e-003
28803	-2.6907e-003
28804	-2.631e-003
28805	1.267e-004
28806	8.4012e-005
28807	1.3899e-004
28808	6.5359e-005
28809	1.3666e-004
28810	3.7407e-005
28811	1.1963e-004
28812	-3.9606e-006
28813	9.7275e-005
28814	-4.9599e-005
28815	7.1694e-005
28816	-9.8157e-005
28817	4.3908e-005
28818	-1.4868e-004
28819	1.3037e-005
28820	-2.0162e-004
28821	-2.3349e-005
28822	-2.5817e-004
28823	-6.9953e-005
28824	-3.2076e-004
28825	-1.3498e-004
28826	-3.9382e-004
28827	-2.3228e-004
28828	-4.8471e-004
28829	-3.828e-004
28830	-6.0285e-004
28831	-6.2317e-004
28832	-7.4499e-004
28833	-2.5464e-005
28834	-7.5283e-005
28835	-1.0251e-004
28836	-1.6539e-004
28837	-1.724e-004
28838	-2.408e-004
28839	-2.4636e-004
28840	-3.125e-004
28841	-3.2057e-004
28842	-3.797e-004
28843	-3.9581e-004
28844	-4.4346e-004
28845	-4.7152e-004
28846	-5.0312e-004
28847	-5.4645e-004
28848	-5.5693e-004
28849	-6.1721e-004
28850	-6.0119e-004
28851	-6.7689e-004
28852	-6.2956e-004
28853	-7.1293e-004
28854	-6.3183e-004
28855	-7.0507e-004
28856	-5.9145e-004
28857	-6.2331e-004
28858	-4.832e-004
28859	-4.4745e-004
28860	-2.5175e-004
28861	1.8901e-004
28862	1.8433e-004
28863	1.8367e-004
28864	1.8609e-004
28865	1.9107e-004
28866	1.9762e-004
28867	2.044e-004
28868	2.0983e-004
28869	2.1224e-004
28870	2.1e-004
28871	2.0162e-004
28872	1.8586e-004
28873	1.6176e-004
28874	1.288e-004
28875	8.6897e-005
28876	3.6459e-005
28877	-2.165e-005
28878	-8.6263e-005
28879	-1.5675e-004
28880	3.0277e-004
28881	3.4179e-004
28882	3.8252e-004
28883	4.2148e-004
28884	4.5439e-004
28885	4.7783e-004
28886	4.8929e-004
28887	4.8736e-004
28888	4.7185e-004
28889	4.4377e-004
28890	4.0534e-004
28891	3.5971e-004
28892	3.1066e-004
28893	2.6211e-004
28894	2.1757e-004
28895	1.796e-004
28896	1.4918e-004
28897	1.2593e-004
28898	1.0398e-004
28899	-8.7361e-004
28900	-8.8426e-004
28901	-8.8585e-004
28902	-8.7911e-004
28903	-8.641e-004
28904	-8.4102e-004
28905	-8.1034e-004
28906	-7.7275e-004
28907	-7.2922e-004
28908	-6.8087e-004
28909	-6.2894e-004
28910	-5.7472e-004
28911	-5.1944e-004
28912	-4.6425e-004
28913	-4.1008e-004
28914	-3.576e-004
28915	-3.0707e-004
28916	-2.5866e-004
28917	-2.1217e-004
28918	-1.1742e-003
28919	-1.1844e-003
28920	-1.182e-003
28921	-1.1721e-003
28922	-1.1565e-003
28923	-1.1364e-003
28924	-1.1118e-003
28925	-1.0824e-003
28926	-1.0472e-003
28927	-1.0052e-003
28928	-9.5593e-004
28929	-8.9908e-004
28930	-8.3505e-004
28931	-7.6479e-004
28932	-6.8973e-004
28933	-6.1167e-004
28934	-5.3264e-004
28935	-4.5434e-004
28936	-3.7832e-004
28937	-8.3862e-004
28938	-8.3218e-004
28939	-5.3822e-004
28940	-9.1918e-004
28941	1.0273e-004
28942	-2.3115e-004
28943	4.5072e-004
28944	1.5816e-004
28945	8.106e-004
28946	7.0028e-004
28947	9.7728e-004
28948	9.5812e-004
28949	1.1666e-003
28950	1.3462e-003
28951	1.1502e-003
28952	1.4123e-003
28953	1.1822e-003
28954	1.5421e-003
28955	1.1004e-003
28956	1.4594e-003
28957	1.0404e-003
28958	1.3864e-003
28959	9.5373e-004
28960	1.2697e-003
28961	8.6033e-004
28962	1.1474e-003
28963	7.7648e-004
28964	1.0428e-003
28965	6.8521e-004
28966	9.2798e-004
28967	6.0831e-004
28968	8.3426e-004
28969	5.3324e-004
28970	7.4061e-004
28971	4.6874e-004
28972	6.5894e-004
28973	4.1198e-004
28974	5.8397e-004
28975	3.6436e-004
28976	5.1702e-004
28977	3.2566e-004
28978	4.5727e-004
28979	2.9575e-004
28980	4.0438e-004
28981	2.7421e-004
28982	3.5791e-004
28983	2.6037e-004
28984	3.1742e-004
28985	2.5329e-004
28986	2.8256e-004
28987	2.5185e-004
28988	2.5304e-004
28989	2.5409e-004
28990	2.2924e-004
28991	2.6262e-004
28992	2.0975e-004
28993	2.7373e-004
28994	1.941e-004
28995	-1.7693e-004
28996	2.2369e-003
28997	-3.0278e-004
28998	1.4065e-003
28999	1.2451e-003
29000	3.4689e-003
29001	1.8026e-003
29002	3.4342e-003
29003	2.2803e-003
29004	3.2195e-003
29005	2.2454e-003
29006	2.0058e-003
29007	2.3115e-003
29008	1.4224e-003
29009	1.703e-003
29010	2.4492e-004
29011	1.3565e-003
29012	2.5598e-004
29013	8.8088e-004
29014	2.5337e-005
29015	6.496e-004
29016	-7.2771e-005
29017	4.8275e-004
29018	-1.3945e-004
29019	3.5447e-004
29020	-1.8939e-004
29021	2.7787e-004
29022	-1.9525e-004
29023	2.0283e-004
29024	-2.0483e-004
29025	1.6074e-004
29026	-1.9426e-004
29027	1.1991e-004
29028	-1.8597e-004
29029	9.1986e-005
29030	-1.7468e-004
29031	6.8146e-005
29032	-1.6527e-004
29033	4.7943e-005
29034	-1.5866e-004
29035	2.9451e-005
29036	-1.5615e-004
29037	1.161e-005
29038	-1.5831e-004
29039	-6.5077e-006
29040	-1.6544e-004
29041	-2.5589e-005
29042	-1.775e-004
29043	-4.6197e-005
29044	-1.9407e-004
29045	-6.8871e-005
29046	-2.1436e-004
29047	-9.4311e-005
29048	-2.3698e-004
29049	-1.229e-004
29050	-2.6247e-004
29051	-1.4899e-004
29052	-2.9044e-004
29053	-8.3035e-005
29054	2.0562e-005
29055	-1.2813e-005
29056	-4.3099e-005
29057	6.927e-006
29058	1.1485e-005
29059	1.3245e-006
29060	1.0449e-004
29061	1.3459e-004
29062	8.0657e-005
29063	-1.1116e-005
29064	6.4687e-005
29065	-5.4738e-006
29066	5.7035e-005
29067	-1.1105e-005
29068	1.0135e-004
29069	-1.2172e-003
29070	-2.0704e-003
29071	1.0476e-005
29072	1.1729e-005
29073	-3.1541e-005
29074	3.6793e-005
29075	4.7218e-005
29076	5.2084e-005
29077	5.2697e-005
29078	4.9811e-005
29079	4.3152e-005
29080	3.2292e-005
29081	1.6931e-005
29082	-3.1701e-006
29083	-2.4691e-005
29084	-4.9846e-005
29085	-3.9661e-005
29086	-1.0285e-004
29087	2.0379e-004
29088	-8.1739e-007
29089	-1.9329e-003
29090	-1.7156e-003
29091	-1.491e-003
29092	-1.2695e-003
29093	-1.0571e-003
29094	-8.5946e-004
29095	-6.8178e-004
29096	-5.2737e-004
29097	-3.9739e-004
29098	-2.9122e-004
29099	-2.0715e-004
29100	-1.4292e-004
29101	-9.5982e-005
29102	-6.3792e-005
29103	-4.384e-005
29104	-3.3716e-005
29105	-3.1093e-005
29106	-3.37e-005
29107	-3.9052e-005
29108	-4.2417e-005
29109	-5.1364e-005
29110	-5.0928e-005
29111	-5.0018e-005
29112	-4.8429e-005
29113	-4.6455e-005
29114	-4.4153e-005
29115	-4.163e-005
29116	-3.8983e-005
29117	-3.6309e-005
29118	-3.3698e-005
29119	-3.1231e-005
29120	-2.8973e-005
29121	-2.6975e-005
29122	-2.5265e-005
29123	-2.3856e-005
29124	-2.2741e-005
29125	-2.1896e-005
29126	-2.1279e-005
29127	-2.0835e-005
29128	-2.0491e-005
29129	-2.0157e-005
29130	-1.9723e-005
29131	-1.9048e-005
29132	-1.7948e-005
29133	-1.6155e-005
29134	-1.3238e-005
29135	-8.4324e-006
29136	2.4091e-006
29137	4.6829e-006
29138	-8.502e-006
29139	-1.0391e-005
29140	-1.2122e-005
29141	-1.2245e-005
29142	-4.0804e-006
29143	3.2158e-006
29144	2.853e-006
29145	1.3261e-006
29146	-1.4258e-007
29147	-1.3412e-006
29148	-2.2336e-006
29149	-2.8297e-006
29150	-3.152e-006
29151	-3.2244e-006
29152	-3.0698e-006
29153	-2.7086e-006
29154	-2.1587e-006
29155	-1.4361e-006
29156	-5.5563e-007
29157	4.682e-007
29158	1.6194e-006
29159	2.8796e-006
29160	4.2259e-006
29161	5.6306e-006
29162	7.0606e-006
29163	8.4781e-006
29164	9.8441e-006
29165	1.1121e-005
29166	1.2282e-005
29167	1.3306e-005
29168	1.4229e-005
29169	1.4985e-005
29170	1.5969e-005
29171	1.5791e-005
29172	5.1709e-006
29173	-2.1175e-006
29174	-9.2225e-006
29175	-1.5559e-005
29176	-2.0985e-005
29177	-2.5474e-005
29178	-2.905e-005
29179	-3.1757e-005
29180	-3.3651e-005
29181	-3.4804e-005
29182	-3.531e-005
29183	-3.53e-005
29184	-3.4946e-005
29185	-3.4462e-005
29186	-3.4055e-005
29187	-3.3816e-005
29188	-3.3622e-005
29189	-3.3307e-005
29190	-3.2892e-005
29191	2.8356e-005
29192	8.6486e-005
29193	1.1033e-004
29194	1.0857e-004
29195	1.4559e-004
29196	2.0024e-004
29197	2.5654e-004
29198	3.0192e-004
29199	3.3295e-004
29200	3.4884e-004
29201	3.5044e-004
29202	3.3854e-004
29203	3.1443e-004
29204	2.8026e-004
29205	2.3988e-004
29206	1.9952e-004
29207	1.6699e-004
29208	1.4703e-004
29209	1.2029e-004
29210	1.1709e-004
29211	1.1485e-004
29212	1.1331e-004
29213	1.1217e-004
29214	1.1122e-004
29215	1.1032e-004
29216	1.0939e-004
29217	1.0836e-004
29218	1.0719e-004
29219	1.0582e-004
29220	1.0424e-004
29221	1.0239e-004
29222	1.0024e-004
29223	9.7782e-005
29224	9.4977e-005
29225	9.1822e-005
29226	8.8355e-005
29227	8.4515e-005
29228	7.6755e-005
29229	7.2253e-005
29230	6.844e-005
29231	6.4298e-005
29232	6.0083e-005
29233	5.5832e-005
29234	5.1591e-005
29235	4.7394e-005
29236	4.3272e-005
29237	3.9251e-005
29238	3.5356e-005
29239	3.1605e-005
29240	2.8016e-005
29241	2.4601e-005
29242	2.1371e-005
29243	1.8332e-005
29244	1.5488e-005
29245	1.2838e-005
29246	1.0379e-005
29247	8.0996e-006
29248	5.9836e-006
29249	4.0068e-006
29250	2.1357e-006
29251	3.2738e-007
29252	-1.4678e-006
29253	-3.2969e-006
29254	-5.1891e-006
29255	-7.1724e-006
29256	-9.2759e-006
29257	-1.0988e-003
29258	-1.0196e-003
29259	-9.2067e-004
29260	-8.0774e-004
29261	-6.8822e-004
29262	-5.6996e-004
29263	-4.5949e-004
29264	-3.6081e-004
29265	-2.7544e-004
29266	-2.0312e-004
29267	-1.4267e-004
29268	-9.2581e-005
29269	-5.1398e-005
29270	-1.7852e-005
29271	9.0769e-006
29272	3.0171e-005
29273	4.6008e-005
29274	5.6969e-005
29275	6.3231e-005
29276	6.3308e-005
29277	6.2496e-005
29278	6.0821e-005
29279	5.8476e-005
29280	5.5706e-005
29281	5.2611e-005
29282	4.9252e-005
29283	4.5691e-005
29284	4.198e-005
29285	3.8166e-005
29286	3.4295e-005
29287	3.0406e-005
29288	2.6537e-005
29289	2.2723e-005
29290	1.9e-005
29291	1.5401e-005
29292	1.1964e-005
29293	8.7276e-006
29294	5.7326e-006
29295	3.0255e-006
29296	6.5833e-007
29297	-1.3087e-006
29298	-2.8045e-006
29299	-3.7435e-006
29300	-4.0243e-006
29301	-3.5393e-006
29302	-2.2403e-006
29303	-6.9769e-007
29304	-1.0045e-006
29305	6.2236e-006
29306	4.5208e-006
29307	4.7474e-006
29308	6.5378e-006
29309	9.599e-006
29310	1.3689e-005
29311	1.8636e-005
29312	2.429e-005
29313	3.0457e-005
29314	3.6882e-005
29315	4.3257e-005
29316	4.9256e-005
29317	5.4562e-005
29318	5.8899e-005
29319	6.2041e-005
29320	6.3829e-005
29321	6.4166e-005
29322	6.3013e-005
29323	6.0342e-005
29324	5.4712e-005
29325	5.2636e-005
29326	5.0088e-005
29327	4.7344e-005
29328	4.4578e-005
29329	4.1791e-005
29330	3.8996e-005
29331	3.6198e-005
29332	3.3403e-005
29333	3.0618e-005
29334	2.785e-005
29335	2.5109e-005
29336	2.2408e-005
29337	1.9763e-005
29338	1.7194e-005
29339	1.4723e-005
29340	1.2374e-005
29341	1.0175e-005
29342	8.1501e-006
29343	6.3246e-006
29344	4.718e-006
29345	3.3427e-006
29346	2.1975e-006
29347	1.2584e-006
29348	4.5981e-007
29349	-3.4148e-007
29350	-1.4346e-006
29351	-3.2994e-006
29352	-6.7011e-006
29353	6.7726e-005
29354	1.3842e-004
29355	-1.251e-005
29356	-4.3357e-004
29357	3.3814e-005
29358	7.0879e-005
29359	7.7233e-005
29360	8.2192e-005
29361	8.0272e-005
29362	2.6827e-005
29363	-2.199e-003
29364	-2.3457e-005
29365	-1.0265e-004
29366	1.0088e-004
29367	1.6445e-004
29368	2.1174e-004
29369	2.4499e-004
29370	2.6351e-004
29371	2.7439e-004
29372	2.781e-004
29373	2.7466e-004
29374	2.6159e-004
29375	2.3466e-004
29376	1.8582e-004
29377	1.0278e-004
29378	-3.6032e-005
29379	-2.7559e-004
29380	-6.6149e-004
29381	-1.6226e-003
29382	1.851e-004
29383	1.2165e-004
29384	7.4944e-005
29385	8.4211e-005
29386	9.0158e-005
29387	1.0744e-004
29388	1.1699e-004
29389	1.2423e-004
29390	1.2496e-004
29391	1.2103e-004
29392	1.119e-004
29393	9.7729e-005
29394	7.7167e-005
29395	4.8092e-005
29396	-2.0794e-005
29397	1.0364e-005
29398	-1.5814e-003
29399	1.6302e-004
29400	2.0573e-004
29401	2.3482e-004
29402	2.4731e-004
29403	2.5331e-004
29404	2.5285e-004
29405	2.4638e-004
29406	2.3145e-004
