Node Number	Shear Elastic Strain (mm/mm)
30910	-1.0066e-002
30911	-9.9031e-003
30912	-9.7541e-003
30913	-9.6223e-003
30914	-9.5103e-003
30915	-9.4192e-003
30916	-9.3491e-003
30917	-9.2987e-003
30918	-9.2657e-003
30919	-9.2469e-003
30920	-9.2376e-003
30921	-9.2327e-003
30922	-9.2254e-003
30923	-9.2078e-003
30924	-9.1705e-003
30925	-9.0997e-003
30926	-8.9813e-003
30927	-8.7924e-003
30928	-8.507e-003
30929	-8.0874e-003
30930	-7.4883e-003
30931	-6.6468e-003
30932	-5.5132e-003
30933	-3.996e-003
30934	-1.9813e-003
30935	-3.2066e-002
30936	-2.6638e-003
30937	-3.1816e-004
30938	-7.3296e-004
30939	-2.5902e-003
30940	-2.9688e-003
30941	-3.0105e-003
30942	-2.9422e-003
30943	-2.8231e-003
30944	-2.6642e-003
30945	-2.5021e-003
30946	-2.3349e-003
30947	-2.176e-003
30948	-2.0188e-003
30949	-1.8711e-003
30950	-1.7323e-003
30951	-1.6059e-003
30952	-1.4961e-003
30953	-1.4056e-003
30954	-1.3386e-003
30955	-1.2991e-003
30956	-1.2911e-003
30957	-1.3184e-003
30958	-1.384e-003
30959	-1.4909e-003
30960	-1.6404e-003
30961	-1.8358e-003
30962	-2.0716e-003
30963	-2.216e-003
30964	-2.7071e-003
30965	-3.0498e-003
30966	-3.4181e-003
30967	-3.8441e-003
30968	-4.3435e-003
30969	-4.9212e-003
30970	-5.5714e-003
30971	-6.278e-003
30972	-7.0153e-003
30973	-7.7481e-003
30974	-8.4333e-003
30975	-9.0222e-003
30976	-9.4634e-003
30977	-9.7073e-003
30978	-9.7131e-003
30979	-9.4627e-003
30980	-8.9812e-003
30981	-8.3613e-003
30982	-7.78e-003
30983	-1.564e-003
30984	-1.8148e-003
30985	-1.5126e-003
30986	-1.8036e-003
30987	-1.4004e-003
30988	-1.6886e-003
30989	-1.2385e-003
30990	-1.4973e-003
30991	-1.0432e-003
30992	-1.2533e-003
30993	-8.2818e-004
30994	-9.7256e-004
30995	-6.0675e-004
30996	-6.6762e-004
30997	-3.9303e-004
30998	-3.5106e-004
30999	-2.0371e-004
31000	-3.9506e-005
31001	-5.974e-005
31002	2.4121e-004
31003	1.0901e-005
31004	4.4926e-004
31005	-3.1307e-005
31006	5.1749e-004
31007	-2.5874e-004
31008	3.4905e-004
31009	-8.3587e-004
31010	-1.7702e-004
31011	-2.6416e-003
31012	-3.131e-003
31013	-2.6693e-003
31014	-3.1307e-003
31015	-2.6137e-003
31016	-3.1077e-003
31017	-2.5053e-003
31018	-3.0756e-003
31019	-2.3696e-003
31020	-3.051e-003
31021	-2.2242e-003
31022	-3.048e-003
31023	-2.0822e-003
31024	-3.08e-003
31025	-1.9552e-003
31026	-3.16e-003
31027	-1.8548e-003
31028	-3.3009e-003
31029	-1.7953e-003
31030	-3.5151e-003
31031	-1.7955e-003
31032	-3.8141e-003
31033	-1.8852e-003
31034	-4.2109e-003
31035	-2.1193e-003
31036	-4.7365e-003
31037	-2.6165e-003
31038	-5.5147e-003
31039	-8.1544e-003
31040	-7.9353e-003
31041	-7.7162e-003
31042	-7.4832e-003
31043	-7.2337e-003
31044	-6.9636e-003
31045	-6.6709e-003
31046	-6.3553e-003
31047	-6.0181e-003
31048	-5.6624e-003
31049	-5.2926e-003
31050	-4.9148e-003
31051	-4.5365e-003
31052	-4.1663e-003
31053	-3.8136e-003
31054	-3.4882e-003
31055	-3.1986e-003
31056	-2.9504e-003
31057	-2.7442e-003
31058	-9.0383e-003
31059	-8.847e-003
31060	-8.6194e-003
31061	-8.3627e-003
31062	-8.0789e-003
31063	-7.7774e-003
31064	-7.4706e-003
31065	-7.1731e-003
31066	-6.9003e-003
31067	-6.6673e-003
31068	-6.4875e-003
31069	-6.3706e-003
31070	-6.3215e-003
31071	-6.3391e-003
31072	-6.416e-003
31073	-6.5391e-003
31074	-6.69e-003
31075	-6.8497e-003
31076	-6.9819e-003
31077	-6.059e-004
31078	-9.0512e-004
31079	-1.2256e-003
31080	-1.5626e-003
31081	-1.9108e-003
31082	-2.2641e-003
31083	-2.6165e-003
31084	-2.9622e-003
31085	-3.2967e-003
31086	-3.6166e-003
31087	-3.9195e-003
31088	-4.2046e-003
31089	-4.472e-003
31090	-4.7229e-003
31091	-4.9596e-003
31092	-5.1849e-003
31093	-5.4021e-003
31094	-5.6131e-003
31095	-5.8248e-003
31096	-2.4513e-003
31097	-2.3932e-003
31098	-2.3204e-003
31099	-2.2685e-003
31100	-2.251e-003
31101	-2.2784e-003
31102	-2.355e-003
31103	-2.4803e-003
31104	-2.6487e-003
31105	-2.8514e-003
31106	-3.0775e-003
31107	-3.3152e-003
31108	-3.5534e-003
31109	-3.7825e-003
31110	-3.9951e-003
31111	-4.1868e-003
31112	-4.3558e-003
31113	-4.5054e-003
31114	-4.6346e-003
31115	-1.5838e-003
31116	-8.4095e-004
31117	-4.7084e-003
31118	-4.4638e-003
31119	-7.1163e-003
31120	-7.4426e-003
31121	-8.9063e-003
31122	-9.7921e-003
31123	-1.01e-002
31124	-1.1645e-002
31125	-1.0838e-002
31126	-1.2814e-002
31127	-1.1227e-002
31128	-1.3415e-002
31129	-1.138e-002
31130	-1.3576e-002
31131	-1.1382e-002
31132	-1.3454e-002
31133	-1.1292e-002
31134	-1.3167e-002
31135	-1.1154e-002
31136	-1.2798e-002
31137	-1.0995e-002
31138	-1.2401e-002
31139	-1.0832e-002
31140	-1.2006e-002
31141	-1.0677e-002
31142	-1.1632e-002
31143	-1.0533e-002
31144	-1.1287e-002
31145	-1.0406e-002
31146	-1.0973e-002
31147	-1.0293e-002
31148	-1.0691e-002
31149	-1.0196e-002
31150	-1.0438e-002
31151	-1.0113e-002
31152	-1.0212e-002
31153	-1.004e-002
31154	-1.0009e-002
31155	-9.9746e-003
31156	-9.8249e-003
31157	-9.9139e-003
31158	-9.6568e-003
31159	-9.8539e-003
31160	-9.5003e-003
31161	-9.7911e-003
31162	-9.3514e-003
31163	-9.7227e-003
31164	-9.2064e-003
31165	-9.6473e-003
31166	-9.0617e-003
31167	-9.5651e-003
31168	-8.9131e-003
31169	-9.4822e-003
31170	-8.7551e-003
31171	-9.3557e-003
31172	-8.6008e-003
31173	-2.4253e-003
31174	-9.789e-003
31175	-1.0729e-002
31176	-2.1637e-002
31177	-1.6957e-002
31178	-2.3978e-002
31179	-2.0002e-002
31180	-1.8672e-002
31181	-1.9422e-002
31182	-1.4154e-002
31183	-1.7766e-002
31184	-1.0913e-002
31185	-1.5834e-002
31186	-8.9003e-003
31187	-1.4032e-002
31188	-7.8727e-003
31189	-1.2601e-002
31190	-7.2028e-003
31191	-1.1499e-002
31192	-6.7082e-003
31193	-1.0628e-002
31194	-6.3291e-003
31195	-9.923e-003
31196	-6.0226e-003
31197	-9.3462e-003
31198	-5.7776e-003
31199	-8.8665e-003
31200	-5.5727e-003
31201	-8.466e-003
31202	-5.4044e-003
31203	-8.1282e-003
31204	-5.2647e-003
31205	-7.8417e-003
31206	-5.1501e-003
31207	-7.5981e-003
31208	-5.0589e-003
31209	-7.3894e-003
31210	-4.9875e-003
31211	-7.2098e-003
31212	-4.9341e-003
31213	-7.0541e-003
31214	-4.8964e-003
31215	-6.9176e-003
31216	-4.8721e-003
31217	-6.7961e-003
31218	-4.8582e-003
31219	-6.6857e-003
31220	-4.852e-003
31221	-6.5831e-003
31222	-4.8505e-003
31223	-6.4854e-003
31224	-4.8511e-003
31225	-6.3906e-003
31226	-4.8513e-003
31227	-6.2937e-003
31228	-4.8591e-003
31229	-6.1918e-003
31230	-4.8324e-003
31231	3.4313e-003
31232	-2.6052e-005
31233	3.0325e-006
31234	-5.2191e-004
31235	-5.9502e-007
31236	-1.6422e-004
31237	3.7876e-006
31238	-9.2104e-004
31239	-5.1102e-004
31240	4.1776e-005
31241	1.308e-005
31242	-7.9088e-005
31243	8.3434e-006
31244	-9.6219e-006
31245	9.6851e-006
31246	-1.5344e-003
31247	-3.7469e-003
31248	-3.0091e-003
31249	1.5836e-003
31250	-4.0243e-005
31251	2.8227e-005
31252	-9.4319e-005
31253	-1.4178e-004
31254	-1.376e-004
31255	-9.1264e-005
31256	-3.5391e-006
31257	1.2738e-004
31258	3.0276e-004
31259	5.2683e-004
31260	7.9637e-004
31261	1.1311e-003
31262	1.495e-003
31263	2.0665e-003
31264	2.2107e-003
31265	4.5039e-003
31266	4.0974e-006
31267	-2.2976e-003
31268	-1.7185e-003
31269	-1.21e-003
31270	-7.8799e-004
31271	-4.6079e-004
31272	-2.321e-004
31273	-9.717e-005
31274	-4.2256e-005
31275	-4.9027e-005
31276	-9.8795e-005
31277	-1.7489e-004
31278	-2.6348e-004
31279	-3.5349e-004
31280	-4.3635e-004
31281	-5.0549e-004
31282	-5.5592e-004
31283	-5.8385e-004
31284	-5.8631e-004
31285	-5.6056e-004
31286	-4.8809e-004
31287	-4.6573e-004
31288	-4.3978e-004
31289	-4.1489e-004
31290	-3.9054e-004
31291	-3.6696e-004
31292	-3.4411e-004
31293	-3.2192e-004
31294	-3.0031e-004
31295	-2.7915e-004
31296	-2.5834e-004
31297	-2.3783e-004
31298	-2.176e-004
31299	-1.9769e-004
31300	-1.7818e-004
31301	-1.5918e-004
31302	-1.408e-004
31303	-1.2318e-004
31304	-1.0644e-004
31305	-9.0716e-005
31306	-7.6108e-005
31307	-6.271e-005
31308	-5.0595e-005
31309	-3.9814e-005
31310	-3.0392e-005
31311	-2.2317e-005
31312	-1.5515e-005
31313	-9.7957e-006
31314	-4.4152e-006
31315	3.2305e-006
31316	1.0783e-005
31317	1.229e-005
31318	1.2724e-005
31319	1.1676e-005
31320	5.5972e-006
31321	5.0939e-006
31322	6.7095e-006
31323	6.9541e-006
31324	6.6517e-006
31325	5.8246e-006
31326	4.4293e-006
31327	2.4045e-006
31328	-3.0731e-007
31329	-3.7521e-006
31330	-7.9598e-006
31331	-1.2942e-005
31332	-1.869e-005
31333	-2.5174e-005
31334	-3.2346e-005
31335	-4.0136e-005
31336	-4.8462e-005
31337	-5.7233e-005
31338	-6.6354e-005
31339	-7.5742e-005
31340	-8.5331e-005
31341	-9.5082e-005
31342	-1.0499e-004
31343	-1.151e-004
31344	-1.2546e-004
31345	-1.3616e-004
31346	-1.471e-004
31347	-1.5871e-004
31348	-1.6893e-004
31349	-1.6388e-004
31350	-1.606e-004
31351	-1.4838e-004
31352	-1.2947e-004
31353	-1.065e-004
31354	-8.1309e-005
31355	-5.5174e-005
31356	-2.9083e-005
31357	-3.8638e-006
31358	1.9736e-005
31359	4.0993e-005
31360	5.9182e-005
31361	7.3573e-005
31362	8.3464e-005
31363	8.8282e-005
31364	8.7805e-005
31365	8.2393e-005
31366	7.2929e-005
31367	6.0545e-005
31368	4.7482e-005
31369	-7.6638e-005
31370	-5.0241e-004
31371	-1.2067e-003
31372	-1.389e-003
31373	-9.0497e-004
31374	-8.5903e-004
31375	-7.9247e-004
31376	-7.3712e-004
31377	-7.2007e-004
31378	-7.4433e-004
31379	-8.0139e-004
31380	-8.7845e-004
31381	-9.5907e-004
31382	-1.0222e-003
31383	-1.0424e-003
31384	-9.941e-004
31385	-8.6472e-004
31386	-6.7408e-004
31387	-4.7338e-004
31388	-4.3094e-004
31389	-3.8774e-004
31390	-3.4441e-004
31391	-3.0221e-004
31392	-2.6192e-004
31393	-2.2396e-004
31394	-1.8849e-004
31395	-1.556e-004
31396	-1.2533e-004
31397	-9.7719e-005
31398	-7.2769e-005
31399	-5.0471e-005
31400	-3.0788e-005
31401	-1.3647e-005
31402	1.0667e-006
31403	1.3534e-005
31404	2.4279e-005
31405	3.2631e-005
31406	4.6787e-005
31407	4.9003e-005
31408	5.1444e-005
31409	5.2642e-005
31410	5.2892e-005
31411	5.2472e-005
31412	5.1497e-005
31413	5.0086e-005
31414	4.8329e-005
31415	4.6306e-005
31416	4.4082e-005
31417	4.1714e-005
31418	3.925e-005
31419	3.6732e-005
31420	3.4196e-005
31421	3.1673e-005
31422	2.9191e-005
31423	2.6775e-005
31424	2.4449e-005
31425	2.2235e-005
31426	2.0157e-005
31427	1.824e-005
31428	1.6509e-005
31429	1.4997e-005
31430	1.3737e-005
31431	1.2766e-005
31432	1.2131e-005
31433	1.1879e-005
31434	1.2053e-005
31435	-2.8214e-003
31436	-2.4315e-003
31437	-2.0413e-003
31438	-1.6666e-003
31439	-1.3299e-003
31440	-1.045e-003
31441	-8.1497e-004
31442	-6.3441e-004
31443	-4.9419e-004
31444	-3.8534e-004
31445	-3.0062e-004
31446	-2.3478e-004
31447	-1.8413e-004
31448	-1.4603e-004
31449	-1.1844e-004
31450	-9.9548e-005
31451	-8.7717e-005
31452	-8.1282e-005
31453	-7.9051e-005
31454	-8.1116e-005
31455	-7.8778e-005
31456	-7.9443e-005
31457	-8.0522e-005
31458	-8.1241e-005
31459	-8.1321e-005
31460	-8.0681e-005
31461	-7.9287e-005
31462	-7.7153e-005
31463	-7.4324e-005
31464	-7.087e-005
31465	-6.6876e-005
31466	-6.244e-005
31467	-5.7663e-005
31468	-5.2649e-005
31469	-4.7499e-005
31470	-4.2309e-005
31471	-3.7169e-005
31472	-3.2161e-005
31473	-2.7359e-005
31474	-2.2825e-005
31475	-1.861e-005
31476	-1.4748e-005
31477	-1.1248e-005
31478	-8.0829e-006
31479	-5.159e-006
31480	-2.2672e-006
31481	9.3795e-007
31482	4.8954e-006
31483	-2.9034e-005
31484	-3.6535e-005
31485	-4.4005e-005
31486	-5.2499e-005
31487	-6.1647e-005
31488	-7.1018e-005
31489	-8.0081e-005
31490	-8.8061e-005
31491	-9.4085e-005
31492	-9.74e-005
31493	-9.7525e-005
31494	-9.432e-005
31495	-8.798e-005
31496	-7.8974e-005
31497	-6.7956e-005
31498	-5.5677e-005
31499	-4.2898e-005
31500	-3.0313e-005
31501	-1.8522e-005
31502	-6.9891e-006
31503	-2.9984e-006
31504	-7.7197e-007
31505	7.8971e-007
31506	2.4613e-006
31507	4.3173e-006
31508	6.4008e-006
31509	8.6862e-006
31510	1.1117e-005
31511	1.3609e-005
31512	1.6068e-005
31513	1.8395e-005
31514	2.0498e-005
31515	2.2295e-005
31516	2.3725e-005
31517	2.4745e-005
31518	2.5335e-005
31519	2.5492e-005
31520	2.5233e-005
31521	2.459e-005
31522	2.3606e-005
31523	2.2333e-005
31524	2.0831e-005
31525	1.9159e-005
31526	1.7373e-005
31527	1.5517e-005
31528	1.3603e-005
31529	1.1685e-005
31530	9.915e-006
31531	-1.6974e-004
31532	-3.1083e-004
31533	-1.0114e-003
31534	-2.393e-003
31535	-5.3885e-005
31536	2.0234e-005
31537	3.7946e-005
31538	1.6002e-005
31539	-1.7105e-005
31540	-1.56e-004
31541	-3.861e-003
31542	1.02e-005
31543	2.0338e-003
31544	-1.51e-003
31545	-1.3991e-003
31546	-1.3117e-003
31547	-1.2445e-003
31548	-1.1878e-003
31549	-1.1448e-003
31550	-1.1262e-003
31551	-1.1461e-003
31552	-1.2218e-003
31553	-1.373e-003
31554	-1.6222e-003
31555	-1.9953e-003
31556	-2.5273e-003
31557	-3.2285e-003
31558	-3.7841e-003
31559	-3.2631e-003
31560	2.6539e-003
31561	2.3314e-003
31562	1.7146e-003
31563	1.3347e-003
31564	9.8205e-004
31565	7.0449e-004
31566	4.5988e-004
31567	2.671e-004
31568	1.1379e-004
31569	2.9264e-006
31570	-7.0192e-005
31571	-1.0787e-004
31572	-1.1492e-004
31573	-1.0175e-004
31574	2.2468e-006
31575	-3.1779e-005
31576	-5.0516e-003
31577	-1.3772e-003
31578	-1.2914e-003
31579	-1.2161e-003
31580	-1.145e-003
31581	-1.0837e-003
31582	-1.0447e-003
31583	-1.044e-003
31584	-1.1021e-003
31585	-1.2419e-003
31586	-1.4967e-003
31587	-1.901e-003
31588	-2.5158e-003
31589	-3.3991e-003
31590	-4.3588e-003
31591	-4.2987e-003
31592	-8.1955e-005
31593	-1.0744e-004
31594	-9.7729e-005
31595	-5.1475e-005
31596	3.4407e-005
31597	1.5873e-004
31598	3.3106e-004
31599	5.3746e-004
31600	8.1639e-004
31601	1.0981e-003
31602	1.533e-003
31603	1.9088e-003
31604	2.4994e-003
31605	3.8424e-003
31606	-4.1791e-006
31607	-2.7046e-003
31608	-2.2354e-003
31609	-1.7869e-003
31610	-1.3789e-003
31611	-1.0328e-003
31612	-7.6059e-004
31613	-5.6117e-004
31614	-4.2277e-004
31615	-3.2978e-004
31616	-2.6769e-004
31617	-2.253e-004
31618	-1.9507e-004
31619	-1.7251e-004
31620	-1.5547e-004
31621	-1.4326e-004
31622	-1.3605e-004
31623	-1.3432e-004
31624	-1.384e-004
31625	-1.4797e-004
31626	-1.6537e-004
31627	-1.7641e-004
31628	-1.8328e-004
31629	-1.8718e-004
31630	-1.8865e-004
31631	-1.8789e-004
31632	-1.8501e-004
31633	-1.8021e-004
31634	-1.737e-004
31635	-1.6574e-004
31636	-1.5662e-004
31637	-1.466e-004
31638	-1.3592e-004
31639	-1.2483e-004
31640	-1.1352e-004
31641	-1.0218e-004
31642	-9.0974e-005
31643	-8.0042e-005
31644	-6.9516e-005
31645	-5.9514e-005
31646	-5.0136e-005
31647	-4.1466e-005
31648	-3.3572e-005
31649	-2.65e-005
31650	-2.0262e-005
31651	-1.4823e-005
31652	-1.0053e-005
31653	-5.5876e-006
31654	-7.0533e-007
31655	6.433e-006
31656	8.2589e-006
31657	9.4781e-006
31658	1.0231e-005
31659	1.0655e-005
31660	1.0747e-005
31661	1.0462e-005
31662	9.7461e-006
31663	8.5488e-006
31664	6.8252e-006
31665	4.5416e-006
31666	1.677e-006
31667	-1.7739e-006
31668	-5.7979e-006
31669	-1.036e-005
31670	-1.5398e-005
31671	-2.0821e-005
31672	-2.6503e-005
31673	-3.2282e-005
31674	-3.7962e-005
31675	-4.3315e-005
31676	-4.8098e-005
31677	-5.2063e-005
31678	-5.4979e-005
31679	-5.665e-005
31680	-5.6907e-005
31681	-5.5672e-005
31682	-5.2516e-005
31683	-5.1312e-005
31684	-5.7306e-005
31685	-6.3171e-005
31686	-6.85e-005
31687	-7.2214e-005
31688	-7.352e-005
31689	-7.1955e-005
31690	-6.7345e-005
31691	-5.9802e-005
31692	-4.9721e-005
31693	-3.7761e-005
31694	-2.4821e-005
31695	-1.1969e-005
31696	-3.2243e-007
31697	9.1597e-006
31698	1.5945e-005
31699	2.001e-005
31700	2.1293e-005
31701	1.8763e-005
31702	1.1047e-005
31703	3.1251e-004
31704	-5.4497e-004
31705	6.6655e-004
31706	-4.1987e-004
31707	7.4442e-004
31708	-2.5773e-004
31709	6.579e-004
31710	-1.7978e-004
31711	5.1635e-004
31712	-1.7745e-004
31713	3.6733e-004
31714	-2.2187e-004
31715	2.2378e-004
31716	-2.8966e-004
31717	9.859e-005
31718	-3.6369e-004
31719	-3.2608e-006
31720	-4.2902e-004
31721	-7.8844e-005
31722	-4.7327e-004
31723	-1.2962e-004
31724	-4.8751e-004
31725	-1.6062e-004
31726	-4.6946e-004
31727	-1.7837e-004
31728	-4.2543e-004
31729	-1.8407e-004
31730	-3.6638e-004
31731	-1.1367e-003
31732	-1.2709e-003
31733	-1.075e-003
31734	-1.1915e-003
31735	-1.0355e-003
31736	-1.1438e-003
31737	-1.0177e-003
31738	-1.1199e-003
31739	-1.0264e-003
31740	-1.1222e-003
31741	-1.0702e-003
31742	-1.1587e-003
31743	-1.1529e-003
31744	-1.2405e-003
31745	-1.2725e-003
31746	-1.3783e-003
31747	-1.4206e-003
31748	-1.5803e-003
31749	-1.579e-003
31750	-1.8491e-003
31751	-1.7151e-003
31752	-2.1751e-003
31753	-1.7762e-003
31754	-2.52e-003
31755	-1.6917e-003
31756	-2.782e-003
31757	-1.4031e-003
31758	-2.7684e-003
31759	8.3759e-006
31760	-2.6175e-006
31761	-1.6619e-005
31762	-3.3808e-005
31763	-5.4365e-005
31764	-7.8491e-005
31765	-1.0644e-004
31766	-1.3849e-004
31767	-1.7491e-004
31768	-2.1594e-004
31769	-2.6178e-004
31770	-3.1262e-004
31771	-3.6863e-004
31772	-4.3005e-004
31773	-4.9724e-004
31774	-5.7084e-004
31775	-6.5187e-004
31776	-7.4185e-004
31777	-8.4197e-004
31778	-2.8062e-005
31779	-4.1516e-005
31780	-5.7486e-005
31781	-7.6825e-005
31782	-1.0057e-004
31783	-1.3027e-004
31784	-1.6785e-004
31785	-2.1561e-004
31786	-2.7611e-004
31787	-3.5213e-004
31788	-4.4643e-004
31789	-5.6159e-004
31790	-6.9967e-004
31791	-8.6194e-004
31792	-1.0485e-003
31793	-1.2579e-003
31794	-1.4872e-003
31795	-1.7314e-003
31796	-1.9837e-003
31797	-2.9375e-004
31798	-2.7667e-004
31799	-2.5759e-004
31800	-2.373e-004
31801	-2.1611e-004
31802	-1.9437e-004
31803	-1.724e-004
31804	-1.5056e-004
31805	-1.2916e-004
31806	-1.0846e-004
31807	-8.8672e-005
31808	-6.9926e-005
31809	-5.2313e-005
31810	-3.588e-005
31811	-2.0641e-005
31812	-6.5948e-006
31813	6.2532e-006
31814	1.7815e-005
31815	2.8076e-005
31816	-1.7422e-004
31817	-1.7601e-004
31818	-1.7703e-004
31819	-1.7611e-004
31820	-1.7273e-004
31821	-1.6677e-004
31822	-1.583e-004
31823	-1.4756e-004
31824	-1.3488e-004
31825	-1.2073e-004
31826	-1.056e-004
31827	-8.9993e-005
31828	-7.4349e-005
31829	-5.9028e-005
31830	-4.4273e-005
31831	-3.0203e-005
31832	-1.6815e-005
31833	-4.0097e-006
31834	8.3771e-006
31835	8.4522e-006
31836	1.0812e-005
31837	6.0208e-006
31838	9.7067e-006
31839	4.2384e-006
31840	9.1375e-006
31841	2.9353e-006
31842	9.0307e-006
31843	1.9599e-006
31844	9.3031e-006
31845	1.1752e-006
31846	9.8908e-006
31847	4.7902e-007
31848	1.0736e-005
31849	-1.8907e-007
31850	1.1788e-005
31851	-8.6072e-007
31852	1.3006e-005
31853	-1.5496e-006
31854	1.4361e-005
31855	-2.2588e-006
31856	1.5825e-005
31857	-2.9852e-006
31858	1.7379e-005
31859	-3.7229e-006
31860	1.9003e-005
31861	-4.4646e-006
31862	2.0676e-005
31863	-5.2037e-006
31864	2.2376e-005
31865	-5.9345e-006
31866	2.4079e-005
31867	-6.6537e-006
31868	2.5755e-005
31869	-7.3606e-006
31870	2.737e-005
31871	-8.0582e-006
31872	2.8883e-005
31873	-8.7535e-006
31874	3.0244e-005
31875	-9.4592e-006
31876	3.1395e-005
31877	-1.0195e-005
31878	3.2266e-005
31879	-1.0987e-005
31880	3.2775e-005
31881	-1.1876e-005
31882	3.2831e-005
31883	-1.291e-005
31884	3.2335e-005
31885	-1.4154e-005
31886	3.1186e-005
31887	-1.5682e-005
31888	2.9319e-005
31889	-1.7129e-005
31890	2.6579e-005
31891	-1.627e-005
31892	2.1339e-005
31893	1.2244e-005
31894	1.1565e-005
31895	1.3006e-005
31896	1.3035e-005
31897	1.4277e-005
31898	1.4892e-005
31899	1.5947e-005
31900	1.7056e-005
31901	1.7953e-005
31902	1.9429e-005
31903	2.0235e-005
31904	2.1946e-005
31905	2.2741e-005
31906	2.4565e-005
31907	2.5433e-005
31908	2.7242e-005
31909	2.8274e-005
31910	2.9929e-005
31911	3.1228e-005
31912	3.2576e-005
31913	3.4257e-005
31914	3.5132e-005
31915	3.7322e-005
31916	3.7544e-005
31917	4.0385e-005
31918	3.9765e-005
31919	4.3401e-005
31920	4.1748e-005
31921	4.6327e-005
31922	4.3448e-005
31923	4.9115e-005
31924	4.4826e-005
31925	5.1714e-005
31926	4.5846e-005
31927	5.4072e-005
31928	4.6478e-005
31929	5.6131e-005
31930	4.6695e-005
31931	5.7827e-005
31932	4.6475e-005
31933	5.9095e-005
31934	4.5799e-005
31935	5.9862e-005
31936	4.4655e-005
31937	6.0051e-005
31938	4.3039e-005
31939	5.958e-005
31940	4.0953e-005
31941	5.8367e-005
31942	3.8414e-005
31943	5.6339e-005
31944	3.545e-005
31945	5.3433e-005
31946	3.2148e-005
31947	4.9496e-005
31948	2.8879e-005
31949	4.3306e-005
31950	2.605e-005
31951	1.5595e-003
31952	-3.5249e-005
31953	-2.2003e-006
31954	-1.4844e-004
31955	-2.6366e-004
31956	-3.238e-004
31957	-3.4319e-004
31958	-3.2408e-004
31959	-2.6408e-004
31960	-1.5745e-004
31961	-2.044e-006
31962	2.1564e-004
31963	4.93e-004
31964	8.5656e-004
31965	1.381e-003
31966	1.711e-003
31967	3.4247e-003
31968	5.7617e-006
31969	6.824e-005
31970	1.0122e-005
31971	-9.4165e-004
31972	-8.8238e-006
31973	-4.0342e-003
31974	-5.4661e-004
31975	1.0853e-005
31976	7.3732e-006
31977	1.4542e-004
31978	9.173e-006
31979	-4.0401e-004
31980	-1.5199e-006
31981	-1.4933e-003
31982	3.7403e-005
31983	7.7875e-005
31984	-3.9468e-003
31985	-3.3973e-003
31986	-4.0766e-004
31987	1.337e-004
31988	1.7889e-004
31989	2.2502e-004
31990	2.6999e-004
31991	3.1136e-004
31992	3.4703e-004
31993	3.75e-004
31994	3.9391e-004
31995	4.0317e-004
31996	4.0278e-004
31997	3.9314e-004
31998	3.7495e-004
31999	3.4905e-004
32000	3.1639e-004
32001	2.7806e-004
32002	2.3531e-004
32003	1.8966e-004
32004	1.4317e-004
32005	9.8609e-005
32006	4.9749e-005
32007	2.6614e-005
32008	2.7703e-005
32009	3.1569e-005
32010	3.5222e-005
32011	3.9218e-005
32012	4.3412e-005
32013	4.7813e-005
32014	5.2309e-005
32015	5.6731e-005
32016	6.0864e-005
32017	6.4486e-005
32018	6.7387e-005
32019	6.9402e-005
32020	7.0416e-005
32021	7.0374e-005
32022	6.928e-005
32023	6.7189e-005
32024	6.4198e-005
32025	6.044e-005
32026	5.6074e-005
32027	5.1272e-005
32028	4.6214e-005
32029	4.1075e-005
32030	3.6013e-005
32031	3.1138e-005
32032	2.6459e-005
32033	2.1707e-005
32034	1.4511e-005
32035	8.3432e-006
32036	8.9281e-006
32037	8.4845e-006
32038	4.9494e-006
32039	1.9145e-006
32040	-5.2681e-006
32041	-2.0005e-005
32042	-4.097e-005
32043	-6.0952e-005
32044	-8.1524e-005
32045	-1.0294e-004
32046	-1.2531e-004
32047	-1.4865e-004
32048	-1.7291e-004
32049	-1.9804e-004
32050	-2.2392e-004
32051	-2.5043e-004
32052	-2.7742e-004
32053	-3.0474e-004
32054	-3.3223e-004
32055	-3.5977e-004
32056	-3.8728e-004
32057	-4.1474e-004
32058	-4.422e-004
32059	-4.6984e-004
32060	-4.9791e-004
32061	-5.2675e-004
32062	-5.5678e-004
32063	-5.8842e-004
32064	-6.2202e-004
32065	-6.5787e-004
32066	-6.9599e-004
32067	-7.3657e-004
32068	-7.7947e-004
32069	-8.6105e-004
32070	-1.0572e-003
32071	-1.1873e-003
32072	-1.2824e-003
32073	-1.3395e-003
32074	-1.3555e-003
32075	-1.328e-003
32076	-1.2554e-003
32077	-1.1375e-003
32078	-9.7596e-004
32079	-7.7536e-004
32080	-5.439e-004
32081	-2.9482e-004
32082	-4.7243e-005
32083	1.7416e-004
32084	3.4219e-004
32085	4.3304e-004
32086	4.2719e-004
32087	3.1428e-004
32088	7.0323e-005
32089	-4.1347e-003
32090	-4.2005e-003
32091	-3.6376e-003
32092	-3.2207e-003
32093	-3.9566e-003
32094	-3.77e-003
32095	-3.5731e-003
32096	-3.3685e-003
32097	-3.1782e-003
32098	-3.0101e-003
32099	-2.8537e-003
32100	-2.6911e-003
32101	-2.5018e-003
32102	-2.2652e-003
32103	-1.9657e-003
32104	-1.6016e-003
32105	-1.1982e-003
32106	-8.1152e-004
32107	-4.4975e-004
32108	-3.8918e-004
32109	-3.3326e-004
32110	-2.816e-004
32111	-2.3471e-004
